wavelength_nm,c5,c4,c3,c2,c1,c0
4.750725223677599729e+02,4.204286383271910503e-10,-2.756256485267114798e-07,6.358218974997894223e-05,-6.126978498072954346e-03,3.386020193281031321e-01,6.268858952268132612e-01
4.752876536666599918e+02,4.792386392092782334e-10,-3.008591359378185682e-07,6.536857188053525202e-05,-5.658993741406615971e-03,2.687175594785774502e-01,2.941895831692286745e+00
4.755027682902399988e+02,2.117360419496609029e-10,-1.296989064770523229e-07,2.803413354632477885e-05,-2.685449138355865302e-03,2.472373630166483649e-01,1.784792491297747530e+00
4.757178662384999939e+02,3.382220749412595639e-10,-2.063915057728558274e-07,4.188223184488801086e-05,-3.015636239038724069e-03,1.405478283511930881e-01,4.979718622551123630e+00
4.759329475114399770e+02,3.394790559170284319e-10,-2.219519273017288864e-07,5.088240187653978244e-05,-4.812120366538063382e-03,2.778260786338145327e-01,1.895515657854035085e+00
4.761480121090600051e+02,2.600693765584893065e-10,-1.606511419035050398e-07,3.370947212888501077e-05,-2.741778185184112239e-03,1.811830630208565163e-01,2.854789706169946761e+00
4.763630600313600212e+02,4.989535630848575526e-10,-3.185871939353568094e-07,7.168692530093041782e-05,-6.651223975861364317e-03,3.293346036521995757e-01,2.213355516084573260e+00
4.765780912783400254e+02,3.009046886299862164e-10,-1.989791649161241911e-07,4.610747467962032840e-05,-4.452320239493755619e-03,2.759357076338401216e-01,1.675994713088563071e+00
4.767931058499999608e+02,4.343755974089320530e-10,-2.827088325699935833e-07,6.605439062703412508e-05,-6.728959648032660154e-03,4.039003332619660602e-01,-1.416395161967999750e+00
4.770081037463399980e+02,4.368778695409423861e-10,-2.824243717288571711e-07,6.446282392545227237e-05,-6.171824051862099050e-03,3.386926447624376002e-01,8.891359250175222551e-01
4.772230849673600233e+02,3.026564355919364518e-10,-1.925666023702579721e-07,4.228071423766173920e-05,-3.701383999161901583e-03,2.190579839952352392e-01,2.832207681190154869e+00
4.774380495130600366e+02,-2.506892493529488572e-11,2.437733622369905722e-08,-6.396317108115930728e-06,3.073371620111380411e-04,1.501981121337616354e-01,2.984731439203615722e+00
4.776529973834399811e+02,5.590025486701793858e-10,-3.603263286268709445e-07,8.261795234053565375e-05,-8.013689683224708635e-03,4.118133342097811678e-01,3.310021858501646652e-01
4.778679285784999706e+02,1.130171483481083458e-10,-6.550468566808760092e-08,1.201296010473367974e-05,-7.964424035123932738e-04,1.423622980451147157e-01,1.340720392033329933e+00
4.780828430982400050e+02,4.515460650863753408e-10,-2.899138667727652852e-07,6.568581310387733838e-05,-6.187681431931609834e-03,3.226488585886832516e-01,2.108285425165721261e+00
4.782977409426600275e+02,4.306058955236922224e-10,-2.929554432985750747e-07,7.096217659889852546e-05,-7.324428251201317575e-03,4.105197111001295807e-01,-2.440844052469600678e-01
4.785126221117599812e+02,3.747984590796983445e-10,-2.549538061624069529e-07,6.131448745465783133e-05,-6.226158562458839786e-03,3.594117138713948112e-01,5.842997018525475372e-01
4.787274866055399798e+02,5.478143471424768991e-10,-3.540396089062032477e-07,8.173044408659005692e-05,-8.075012463964222412e-03,4.302417993006516506e-01,-4.571475468995337410e-01
4.789423344240000233e+02,3.093084745086491015e-10,-1.833514426135169756e-07,3.634128138163473832e-05,-2.563973597032150054e-03,1.307603851903925973e-01,5.385608766753599674e+00
4.791571655671399981e+02,3.781174086187343925e-10,-2.496166942077125489e-07,5.827041979121622275e-05,-5.725562395101801982e-03,3.270808610509044478e-01,1.160507583516792174e+00
4.793719800349599609e+02,4.636100178392670323e-10,-2.980704011717529174e-07,6.748855967862042629e-05,-6.322210296437613154e-03,3.235251907823757378e-01,2.150848264063119242e+00
4.795867778274599686e+02,3.589023078343344744e-10,-2.358045349413010868e-07,5.421901957760054446e-05,-5.113707224224939285e-03,2.822911101421149427e-01,2.307161290825632260e+00
4.798015589446400213e+02,1.969010174044124002e-10,-1.186998300231121703e-07,2.491697583427164754e-05,-2.253461258887273604e-03,2.112685600557264454e-01,3.467538455080669824e+00
4.800163233865000052e+02,2.521271714342838204e-10,-1.666951336724763487e-07,3.795293034367869456e-05,-3.434333021408360245e-03,2.098815977880688355e-01,1.761708398041363366e-01
4.802310711530399772e+02,2.930810038549891079e-10,-1.763534764490219034e-07,3.543752257301273470e-05,-2.560362683363026377e-03,1.366905498872309777e-01,4.936920982875229846e+00
4.804458022442599940e+02,1.879790060053927407e-10,-1.199700061789681391e-07,2.672981484784941358e-05,-2.541931857556019997e-03,2.249150619684209262e-01,3.016205161104199561e+00
4.806605166601599990e+02,3.470208056803121876e-10,-2.257488129519005214e-07,5.149740957597729880e-05,-4.827185077187020126e-03,2.708578485843247674e-01,2.324268348815233587e+00
4.808752144007399920e+02,4.261510214720402434e-10,-2.815884293275893978e-07,6.608066560148686771e-05,-6.511774198291255498e-03,3.504475112768686285e-01,1.144324250133755383e+00
4.810898954659999731e+02,5.758638014336060408e-10,-3.761319359724170095e-07,8.813569267585518677e-05,-8.868590577895097207e-03,4.633418809259788329e-01,-6.016830807447014484e-01
4.813045598559399991e+02,4.048902109780642391e-10,-2.661522613510131867e-07,6.168552742508674877e-05,-5.952239672473843765e-03,3.205819646561734459e-01,1.775024130605900252e+00
4.815192075705600132e+02,3.890816277857032994e-10,-2.663930850063768470e-07,6.516893266381989657e-05,-6.793720728552667468e-03,3.822659904221282767e-01,5.623674010777305332e-01
4.817338386098600154e+02,4.307563521773954302e-10,-2.797513723581778882e-07,6.544268590750707633e-05,-6.681366434905719291e-03,3.987485471140154725e-01,-1.425891324615825129e+00
4.819484529738400056e+02,3.441626538941676926e-10,-2.381218363749922924e-07,5.856343978136165182e-05,-6.136097562940325510e-03,3.636807016326281672e-01,3.631803365549605978e-02
4.821630506624999839e+02,3.821796583296383647e-10,-2.524603532983462151e-07,5.980220936648203130e-05,-6.097062037447244405e-03,3.590117157652584212e-01,-1.229135875809454354e-01
4.823776316758400071e+02,3.088447961403599284e-10,-1.810197634645243061e-07,3.460553000677229406e-05,-2.120529766089158160e-03,8.670439392972328907e-02,2.974256230209756158e+00
4.825921960138600184e+02,4.336486893617766004e-10,-2.877570442348523267e-07,6.769208467520094823e-05,-6.690519956137431189e-03,3.579624956078168996e-01,9.122021047707662422e-01
4.828067436765599609e+02,3.809579487868607535e-10,-2.454954837695901484e-07,5.625445654412499473e-05,-5.473675370047578412e-03,3.181286179154643734e-01,5.860553501274444743e-01
4.830212746639400052e+02,4.208975919788213018e-10,-2.690138173616616020e-07,6.061234754931263424e-05,-5.626320485629625681e-03,2.919768310832701608e-01,2.091977170965124699e+00
4.832357889759999807e+02,3.156866073405192747e-10,-1.919410741174708587e-07,4.124923438922388844e-05,-3.848970128042248848e-03,2.787848878946670994e-01,1.778511780952228838e+00
4.834502866127400011e+02,2.074893655374817098e-10,-1.292773710808773488e-07,2.916185381356522626e-05,-2.785615994214937774e-03,2.118433653878910583e-01,1.748121611640610196e+00
4.836647675741599528e+02,3.683064320278665267e-10,-2.534424962079350211e-07,6.207970318738683171e-05,-6.472447445625631110e-03,3.733155540896531677e-01,7.978618213645337354e-03
4.838792318602600062e+02,5.265783318911683112e-10,-3.336078410564197372e-07,7.467906098130853878e-05,-6.956977813332742774e-03,3.456114645276323061e-01,1.342388054772555961e+00
4.840936794710399909e+02,5.697145797959847138e-10,-3.588582833365979137e-07,8.083453378148786094e-05,-7.744447930969657924e-03,3.950046807791458559e-01,2.415446524650668725e-01
4.843081104065000204e+02,4.064803033556848219e-10,-2.500080592631070152e-07,5.530863519732473108e-05,-5.480827140599746003e-03,3.735249285764605243e-01,-5.588112403027256647e-01
4.845225246666399812e+02,3.139275796514351314e-10,-1.895279165104782373e-07,4.090634993752249247e-05,-3.892506055316879120e-03,2.858672956973302703e-01,1.601957485737998788e+00
4.847369222514599869e+02,1.621685095733168722e-10,-1.091973625930896221e-07,2.502107017119361006e-05,-2.256895591316134160e-03,1.741590940077702987e-01,2.735887111202667921e+00
4.849513031609599807e+02,5.510093517136246239e-10,-3.502673959378023736e-07,7.902833770998241817e-05,-7.491901835649816301e-03,3.773199393715623851e-01,4.961438932401133206e-01
4.851656673951400194e+02,5.814512340507518418e-10,-3.634748418419395756e-07,7.999281789479005132e-05,-7.259286697093419657e-03,3.435657030590477667e-01,1.656075813676607167e+00
4.853800149539999893e+02,1.396696787157968939e-10,-8.796774180919026550e-08,1.988087868902299078e-05,-2.089933207612238147e-03,2.344795756816641374e-01,1.478032063402250351e+00
4.855943458375400041e+02,5.230061878600018868e-10,-3.294822175314048120e-07,7.344190497221262271e-05,-6.830918966991924961e-03,3.440606029868695237e-01,1.222134344464694378e+00
4.858086600457600071e+02,3.144333358094412973e-10,-2.125829569805579945e-07,5.052509632854794343e-05,-5.006654703428975797e-03,2.977236267680884452e-01,1.005855941250072938e+00
4.860229575786599980e+02,5.021085589107098728e-10,-3.287212731059086126e-07,7.701584950549473748e-05,-7.744612341670058242e-03,4.205073965419621751e-01,-5.081067597207378217e-01
4.862372384362399771e+02,4.589694776210205738e-10,-2.994188198350004947e-07,6.976121565747490851e-05,-6.932201712031535977e-03,3.803443293573651185e-01,1.426539786651382091e-01
4.864515026185000011e+02,1.626606624216244188e-10,-1.094655822614669093e-07,2.426128960897075366e-05,-1.923455039728175957e-03,1.328945651137701800e-01,1.271181087095586415e+00
4.866657501254400131e+02,3.124252714530335779e-10,-1.976042273011123546e-07,4.336632045112127047e-05,-3.845265234819516750e-03,2.280419537110650319e-01,2.256665745535221035e+00
4.868799809570600132e+02,-1.012563670135055307e-10,7.445313380917145241e-08,-2.121078018152882920e-05,2.700441036226020053e-03,-1.945036971253590388e-02,3.699324319877283163e+00
4.870941951133600014e+02,3.659189561089988363e-10,-2.051637113467662960e-07,3.719171326817776032e-05,-2.069956850348888492e-03,7.270325675805365540e-02,3.483901969516216113e+00
4.873083925943399777e+02,3.498809516749355627e-10,-2.120648790998761408e-07,4.423158472779098428e-05,-3.584779540352316021e-03,1.886457623566665798e-01,8.450675441065675919e-01
4.875225733999999989e+02,3.611753449891211094e-10,-2.505045102604193546e-07,6.166859205095521091e-05,-6.459799029379651933e-03,3.760435564381783835e-01,2.560750503456825644e-01
4.877367375303400081e+02,3.650413055133854960e-10,-2.278409295738727783e-07,4.895594267531867231e-05,-4.132559780339759882e-03,2.118929336605945291e-01,3.821352686793404452e+00
4.879508849853600054e+02,4.058544689102471950e-10,-2.606746898651077106e-07,5.958620873888126389e-05,-5.783553158687247675e-03,3.292352713387762808e-01,9.604724346544284419e-01
4.881650157650599908e+02,3.076858751846154710e-10,-1.885900249372494514e-07,3.914257763001979665e-05,-3.035256670867481858e-03,1.580804138345187626e-01,1.595149044951231998e+00
4.883791298694400211e+02,-1.408146957510997053e-11,8.242834366550610924e-09,-2.153937557906199901e-06,1.305100913345957794e-04,1.410713771555335283e-01,7.168181060378170377e-02
4.885932272985000395e+02,5.381346411175028843e-10,-3.412926506993464913e-07,7.650359724684369230e-05,-7.182862896979894801e-03,3.636928267974859907e-01,1.247475599835761617e+00
4.888073080522399891e+02,4.373097311237449722e-10,-2.906544287897343917e-07,6.880233085071087845e-05,-6.933192967520683710e-03,3.813913383764706011e-01,7.221472338552822334e-01
4.890213721306599837e+02,3.580818544043579529e-10,-2.366495649423642272e-07,5.483320116863443913e-05,-5.271786736374109786e-03,2.974739533471108532e-01,1.926166066159815671e+00
4.892354195337600231e+02,1.802366304027917695e-10,-1.030344904068998564e-07,1.943884240068242288e-05,-1.109387953149883980e-03,8.114203187305940590e-02,2.675033389948245244e+00
4.894494502615399938e+02,1.923426621567752089e-10,-1.239595964816953781e-07,2.637246568525212047e-05,-1.969128897431821242e-03,1.216518760622612022e-01,2.260874976617942789e+00
4.896634643139999525e+02,4.775285617834916670e-10,-3.077584474879660746e-07,7.027052327843554599e-05,-6.770788199467170018e-03,3.608159702980591188e-01,1.057747471265343853e+00
4.898774616911400130e+02,4.157059949640511441e-10,-2.742564774929729113e-07,6.405641755636048474e-05,-6.300660046739214523e-03,3.442184642067528388e-01,1.456621880606230990e+00
4.900914423929600048e+02,3.165856432724046258e-10,-1.942694991317555656e-07,4.003111479511858449e-05,-3.017715232094569065e-03,1.482905088390637227e-01,2.099079586518246998e+00
4.903054064194600414e+02,2.246855457718564551e-10,-1.447695042294049434e-07,3.129465818769557121e-05,-2.498874290525934794e-03,1.471175753853195545e-01,1.804416708467718955e+00
4.905193537706399525e+02,4.618341067208457450e-10,-2.815445764102117513e-07,5.921148024056709363e-05,-4.883245297875732360e-03,2.238858349527852176e-01,4.432010263784316173e+00
4.907332844464999653e+02,5.092426411508447826e-11,-3.606608606096516439e-08,8.285588319185126254e-06,-5.339241489126267696e-04,8.674629501370732798e-02,2.139954411411963520e+00
4.909471984470400230e+02,3.728084053171887712e-10,-2.344656318613530597e-07,5.054595842974167653e-05,-4.220283175465398308e-03,2.028318279233087551e-01,4.590543854500478638e+00
4.911610957722600119e+02,3.351161666162051975e-10,-2.027369525269240115e-07,4.320528938693808874e-05,-3.975788043353415541e-03,2.773096718111762726e-01,2.745197535722324389e+00
4.913749764221599889e+02,4.846706752790854141e-10,-3.071402058750043957e-07,6.806740128330436644e-05,-6.147969243351562516e-03,2.957261292407775133e-01,3.239912099113087862e+00
4.915888403967400109e+02,4.365017229258429328e-10,-2.876012631470720082e-07,6.700725723713586604e-05,-6.561596762437425963e-03,3.521773867245942546e-01,1.276349739002612393e+00
4.918026876960000209e+02,4.758319805952212089e-10,-3.104156022659394708e-07,7.160149484144766525e-05,-6.927203868530196380e-03,3.605602335638090072e-01,1.372229232021276335e+00
4.920165183199400190e+02,2.937224174997117900e-10,-1.977005068490019408e-07,4.640377476401143307e-05,-4.457297780368121506e-03,2.565872191992012996e-01,2.813186725804244226e+00
4.922303322685600051e+02,5.312134749458943645e-11,-2.804580246820949696e-08,3.922594398828371693e-06,-7.635845988512472227e-05,1.117115093998111985e-01,1.736955785441415934e+00
4.924441295418599793e+02,1.218744365289467593e-10,-6.166364448580217566e-08,8.723101635858149057e-06,-1.380447812766042923e-04,8.442355693885307544e-02,2.864035153527111799e+00
4.926579101398399985e+02,7.032211854264532313e-11,-3.755471010783640772e-08,5.437293526786187220e-06,1.998864533691829381e-04,2.487594351164080023e-02,3.550418093445040668e+00
4.928716740625000057e+02,2.549706611405095902e-10,-1.576948109435084474e-07,3.249626106199709515e-05,-2.400712080747131796e-03,1.303830327690531643e-01,2.008724759538333515e+00
4.930854213098400010e+02,3.400381007786702029e-10,-2.276788021493127510e-07,5.361811189266130862e-05,-5.242383722780543515e-03,2.921121637679227612e-01,2.229950592989076164e+00
4.932991518818599843e+02,2.790577532820196356e-10,-1.700573247725064980e-07,3.475269852773270850e-05,-2.550607604243942082e-03,1.276610466344530181e-01,2.336128429764265935e+00
4.935128657785600126e+02,1.640739666618840093e-10,-7.690542799358785823e-08,9.074569592215376898e-06,2.333647997051848961e-04,4.464009681157826009e-02,5.405320124605432763e-01
4.937265629999400289e+02,1.764431429427671136e-10,-1.185079446591852198e-07,2.715710625289470122e-05,-2.435676061756662618e-03,1.717040850067682867e-01,2.291872345301747549e-01
4.939402435459999765e+02,6.244133722291116074e-11,-3.771459395071748587e-08,7.720582300105256540e-06,-7.694997983235791041e-04,1.692362959085295104e-01,-1.959309172937680754e-01
4.941539074167399690e+02,2.740580793416846500e-11,-5.770111305635457067e-09,-3.106402667722870262e-06,9.141918800090688326e-04,5.141178216355259123e-02,2.486677823307366531e+00
4.943675546121600064e+02,3.787934782430080824e-10,-2.364081246260948931e-07,5.096339814203442348e-05,-4.338844105248865733e-03,2.160111166078649558e-01,6.590584766593039490e-01
4.945811851322600319e+02,2.918935667584085740e-10,-1.959970273648843998e-07,4.597506808286685830e-05,-4.391152814513452074e-03,2.464440403412674618e-01,3.017033682189988575e+00
4.947947989770399886e+02,3.687164462639312817e-10,-2.510747991947326914e-07,6.113729575260271369e-05,-6.403314730670356912e-03,3.757460842755652730e-01,-2.097223168654324954e-01
4.950083961464999902e+02,3.266575260061677361e-10,-2.014813620597918628e-07,4.244108855890955023e-05,-3.400279714532436666e-03,1.689135239615348338e-01,1.415945809664127086e+00
4.952219766406399799e+02,1.575360538969000433e-10,-9.815423556380561610e-08,1.945096346359817034e-05,-1.117826481470807600e-03,6.888098006601885148e-02,2.965188692257204384e+00
4.954355404594600145e+02,2.107239755054406201e-10,-1.421939886120030547e-07,3.327284887267450714e-05,-3.164758162109635765e-03,2.111303661323062630e-01,2.520409811039748149e+00
4.956490876029599804e+02,2.767098055353730873e-10,-1.873692233070344649e-07,4.429812753236685738e-05,-4.279591073917903173e-03,2.481215913215625846e-01,2.743316452331689970e+00
4.958626180711399911e+02,2.268106652908756124e-10,-1.474207541571178236e-07,3.285764436949512019e-05,-2.875336224234810011e-03,1.812583282395969220e-01,2.163110812311329068e-01
4.960761318639999899e+02,4.036011143354126306e-10,-2.606574498818417300e-07,5.972491625043062222e-05,-5.754605629707095805e-03,3.139962100628159725e-01,1.482714626844231054e+00
4.962896289815400337e+02,1.376781664569639588e-10,-8.421323585691629301e-08,1.585235523136781300e-05,-7.204156379767576515e-04,5.323223353189291546e-02,3.100042970241450480e+00
4.965031094237599518e+02,3.226623422834143812e-10,-2.145661850734064161e-07,5.173003640657785387e-05,-5.528426757428051182e-03,3.638460441214348418e-01,-1.404931542980259795e+00
4.967165731906599717e+02,2.751268171323319168e-10,-1.926628536855972875e-07,4.792116328007707846e-05,-5.092211495979963830e-03,3.222079088651594869e-01,4.579017964619853109e-01
4.969300202822400365e+02,3.150820711926434620e-10,-2.183436559855771555e-07,5.356500922112900049e-05,-5.569584535681076573e-03,3.339147712323971562e-01,5.174602537786047174e-01
4.971434506985000326e+02,3.353241934306502946e-11,-1.392149670497019798e-08,-1.660052175856902410e-06,1.247307951093161709e-03,-4.269157345578075691e-02,4.608586244349440975e+00
4.973568644394399598e+02,1.888568177856454689e-10,-1.239663012083230349e-07,2.735386433231663336e-05,-2.243068210558188044e-03,1.437745740103206216e-01,1.228017706546494114e+00
4.975702615050599888e+02,2.418943805047683567e-10,-1.587188432540697490e-07,3.619025121487084984e-05,-3.355075398247154769e-03,2.142619497670737727e-01,2.648998345202277616e+00
4.977836418953600059e+02,4.628732894150530771e-11,-2.471871848141278755e-08,1.663927263267826069e-06,8.010848806913204107e-04,-1.873964869861374782e-02,4.368040693911328987e+00
4.979970056103400111e+02,3.492406093989371216e-10,-2.155838926410843360e-07,4.576854351719668274e-05,-3.794522256337520914e-03,1.941811357030774898e-01,9.058296211567137268e-01
4.982103526500000044e+02,1.495408508276672477e-10,-9.960448623507531923e-08,2.176072502415157063e-05,-1.639978032914561103e-03,1.114004570102671704e-01,2.045263665902533390e+00
4.984236830143399857e+02,3.453233242006524411e-10,-2.244963358364014115e-07,5.073841238785147521e-05,-4.618865164998452177e-03,2.425863930602358831e-01,3.450594074053719762e+00
4.986369967033600119e+02,2.809442603242917307e-10,-1.894342136313914937e-07,4.444383693702244051e-05,-4.242673211399896477e-03,2.436126548274566150e-01,3.095550610777808132e+00
4.988502937170600262e+02,1.220375582746003097e-10,-8.256265620880847674e-08,1.852567320961851367e-05,-1.546340046830820903e-03,1.362637394810865543e-01,7.656399497445086633e-01
4.990635740554399717e+02,2.676283880696889949e-10,-1.893317663029091090e-07,4.779588477358782202e-05,-5.232156477881729807e-03,3.444792901487296333e-01,-1.509768441775288239e-01
4.992768377185000190e+02,3.174073391810682216e-10,-2.150086218656930481e-07,5.128171091902305128e-05,-5.100915370104429011e-03,2.925048330799391860e-01,2.229603900200142430e+00
4.994900847062399976e+02,1.198210725276828415e-10,-7.702350198899699779e-08,1.555273372710255645e-05,-9.154455193834078923e-04,7.950300759141411266e-02,2.560076123564671846e+00
4.997033150186600210e+02,3.721914484221379176e-11,-1.542156891669273036e-08,-1.480043721084067287e-06,1.212974391716383632e-03,-3.640268123423460317e-02,4.668994013604812920e+00
4.999165286557599757e+02,2.880377436070729348e-10,-1.827309415550292918e-07,4.032995366282175997e-05,-3.607421009558078699e-03,2.156436504406085419e-01,3.101037361247765745e+00
5.001297256175399752e+02,1.866103575214726574e-10,-1.199430148202813723e-07,2.551321457977864308e-05,-1.928338916896208408e-03,1.220625886561951257e-01,2.158081388814861779e+00
5.003429059040000197e+02,1.832630223127898397e-10,-1.213418311946993618e-07,2.698234979658306677e-05,-2.252575650916631943e-03,1.484706529305988287e-01,1.509733816541114049e+00
5.005560695151399955e+02,2.804668339778717132e-10,-1.695331277260535848e-07,3.450514255073355570e-05,-2.544656475585036805e-03,1.305070918450867146e-01,2.433025208738500478e+00
5.007692164509599593e+02,1.718212223482566883e-10,-9.227371753447906231e-08,1.399335222246673489e-05,-9.293402847941309756e-05,5.067945932088772400e-03,1.390634820602019595e+00
5.009823467114599680e+02,3.359087166279667137e-10,-2.312312251638006442e-07,5.641768201591725105e-05,-5.846105196208525000e-03,3.423283541285767617e-01,1.098555214973398364e+00
5.011954602966400216e+02,5.398705303891847864e-12,1.981433092356435076e-09,-4.622591880181693424e-06,1.423148461393867288e-03,-4.212112218691434207e-02,1.812233313434479243e+00
5.014085572065000065e+02,1.478124750582800620e-10,-9.525604920434915543e-08,1.976140528784569594e-05,-1.333204453634178124e-03,9.575852721141575596e-02,2.648067032541135291e+00
5.016216374410399794e+02,2.418350114514601962e-10,-1.644188254541886867e-07,3.871838040463065141e-05,-3.679460604713114067e-03,2.209438724511306740e-01,3.505071916044909752e+00
5.018347010002599973e+02,2.978452917781803588e-10,-2.023011496593930908e-07,4.826265708358097974e-05,-4.805950193071950594e-03,2.834526493222505050e-01,2.313628862198738645e+00
5.020477478841600032e+02,2.303837822813083218e-11,-7.997695661504965274e-09,-2.764833242097029606e-06,1.298794641149960414e-03,-3.992177643320028030e-02,1.816254631256720931e+00
5.022607780927399972e+02,2.920628471560059206e-10,-1.726754945913825696e-07,3.370886510200651361e-05,-2.232687861242240411e-03,1.005093749861597774e-01,3.392882483201404842e+00
5.024737916259999793e+02,1.757147487571481487e-10,-1.170604852466164382e-07,2.621786681245236181e-05,-2.206841202643619951e-03,1.467596568560481929e-01,1.587623236897560242e+00
5.026867884839400062e+02,1.769843642345809557e-10,-1.052585047087852626e-07,1.954528145850462851e-05,-9.493738969995193589e-04,5.374423400765149933e-02,3.760834081046394051e+00
5.028997686665600213e+02,6.316269953068574062e-11,-3.210435865821426429e-08,2.259284217413887763e-06,8.699174008883377163e-04,-2.644192944407435311e-02,1.676095417950331790e+00
5.031127321738600244e+02,1.594505645342551151e-11,-1.207929267433171746e-09,-4.804854905156633061e-06,1.528558815029946918e-03,-4.839959337982601556e-02,1.772472803845039468e+00
5.033256790058399588e+02,1.715522548063588356e-10,-1.101368714851921295e-07,2.320906797236962625e-05,-1.678305998550494189e-03,1.064625504544401274e-01,2.612536426992192684e+00
5.035386091624999949e+02,1.930551102056740242e-10,-1.240331832293827012e-07,2.634826363370872126e-05,-1.947971943196091273e-03,1.108009988635847709e-01,2.716340151011508830e+00
5.037515226438400191e+02,2.589307696819281905e-10,-1.656248232707780853e-07,3.588059357429601999e-05,-2.939397863995849101e-03,1.590999441794888891e-01,1.808011740069084494e+00
5.039644194498600314e+02,9.212632759482515397e-11,-4.950919268538272302e-08,6.086736480665018144e-06,4.992137696887341677e-04,-1.361807416350416765e-02,1.593276324662057597e+00
5.041772995805599749e+02,7.478932554636076822e-11,-3.904893213828064918e-08,3.854356450477420054e-06,6.981201660816586160e-04,-1.966722758984649697e-02,1.492383253969802315e+00
5.043901630359400201e+02,7.307037258593714246e-11,-3.815452179268609843e-08,3.738061522330265999e-06,7.075817971701338187e-04,-2.208319502219354205e-02,1.577680441300678638e+00
5.046030098159999966e+02,1.492232144468865847e-10,-8.428269215139571312e-08,1.342898817506225573e-05,-1.185949260212597507e-04,2.866614589508229092e-03,1.449137506508193951e+00
5.048158399207400180e+02,9.106890466142345603e-11,-4.737040770188133223e-08,5.161059440351953049e-06,6.526089534124472407e-04,-2.376053342154246101e-02,1.598066687571026101e+00
5.050286533501599706e+02,-1.184325048253409592e-10,9.261144699838386259e-08,-2.766304222548782179e-05,3.680906385754413937e-03,-8.659999234841055105e-02,1.717530510839688551e+00
5.052414501042599682e+02,3.397749297563243232e-10,-2.237952352337740048e-07,5.153272119392887044e-05,-4.856524172938894192e-03,2.606968848112001247e-01,2.999174420833894406e+00
5.054542301830400106e+02,2.494570901034877369e-10,-1.605730095447552086e-07,3.497423537598821192e-05,-2.842706495505785674e-03,1.481984505616097680e-01,2.037164252692854838e+00
5.056669935865000411e+02,1.127029386920934741e-10,-6.304862696053138265e-08,9.224647956699990201e-06,2.210706977395119699e-04,-9.001093400126397234e-03,1.464740314863390624e+00
5.058797403146400029e+02,2.383198987883941039e-10,-1.568308618186858600e-07,3.569883370094851697e-05,-3.251518785280336533e-03,1.966110822108683709e-01,3.043662635769835978e-01
5.060924703674600096e+02,2.532853905562768421e-10,-1.605490707543905778e-07,3.414680376051999506e-05,-2.630776155113528393e-03,1.298585804244474506e-01,2.421629755091427416e+00
5.063051837449600043e+02,8.746029752664814830e-11,-4.468551286878222931e-08,4.556184119694711209e-06,7.145977757165004494e-04,-2.998344638656635919e-02,1.716548398170202994e+00
5.065178804471400440e+02,2.130745698905848999e-10,-1.330969013225223287e-07,2.714903854476199388e-05,-1.818030020453396782e-03,8.940999655959103176e-02,2.959725115686396624e+00
5.067305604739999580e+02,1.676075151306410772e-10,-9.162269236952936664e-08,1.417186355210839706e-05,-8.339877326932753374e-05,-6.813736626238521034e-03,1.501126023894639117e+00
5.069432238255399739e+02,3.524302359531776986e-10,-2.335797988886180162e-07,5.422190190401800978e-05,-5.146080167573246870e-03,2.671393146883509484e-01,3.132827638235195611e+00
5.071558705017600346e+02,6.103814460064351914e-11,-2.885077115576016524e-08,1.250911554765829111e-06,1.001731035150985700e-03,-4.009304647618183032e-02,1.714586350847168594e+00
5.073685005026600265e+02,8.499147833296058740e-11,-4.279135656432241012e-08,3.875302458630324017e-06,8.385903807578972769e-04,-3.903278877704211697e-02,1.761500503205309487e+00
5.075811138282400066e+02,6.007670626374767498e-11,-2.775812323187832555e-08,7.142208718169572247e-07,1.115090960117732068e-03,-4.855485449858431418e-02,1.852584796663983457e+00
5.077937104784999747e+02,5.297869596130635628e-11,-2.351253950609929959e-08,-5.535091561540735397e-08,1.142558742658334467e-03,-4.576291644713045143e-02,1.789273895610878684e+00
5.080062904534399877e+02,4.615738796372578748e-11,-1.802918116034444233e-08,-1.623447233881123605e-06,1.332066259496230516e-03,-5.440962012630133626e-02,1.833841817417135145e+00
5.082188537530600456e+02,6.944897624536077556e-11,-3.281030730280527485e-08,1.615454075694277744e-06,1.049685263147225435e-03,-4.601542610162718400e-02,1.798594538404282295e+00
5.084314003773599779e+02,5.824672250103898798e-11,-2.561557933484250750e-08,-8.125481109510142947e-08,1.227261054865701065e-03,-5.344479016159452839e-02,1.870570922588290275e+00
5.086439303263400120e+02,4.617517694690087596e-11,-1.852882677537498642e-08,-1.417007299841342213e-06,1.308891140776701888e-03,-5.381363636063860034e-02,1.836231995683869966e+00
5.088564436000000342e+02,2.149978203496755491e-10,-1.446318083291597952e-07,3.385818923991562156e-05,-3.236918685560209383e-03,2.105570412645856593e-01,2.721776660973890483e+00
5.090689401983400444e+02,1.205961590618476369e-10,-8.036923552392374796e-08,1.799728555842406531e-05,-1.531234703546232364e-03,1.363366610767577924e-01,4.168158613471826812e-01
5.092814201213599858e+02,2.176892811785657844e-11,-3.383367622009654135e-09,-4.780775238107891876e-06,1.629209132881560091e-03,-6.592173283642632775e-02,1.959616536895262051e+00
5.094938833690599722e+02,1.854825353531527088e-11,-1.044609196852955923e-09,-5.476296496399232440e-06,1.721783657288277359e-03,-6.997204549979685329e-02,1.988810003800299375e+00
